Data_Type,p,mc,TargetType,Target,Metric,Synthesis_Model,Synth_Family,matched_rel_orig,matched_delta,off_diagonal_delta,n_off_diagonal,diagonal_advantage,ceiling_constrained
hierarchical,18,3,Categorical,C6,F1,carthiersyn,cart,1,0,-0.010664574371326455,3,0.010664574371326455,TRUE
hierarchical,18,3,Categorical,C6,F1,parmhiersyn,parm,0.919038218970406,0.08096178102959395,-0.06400822696273825,3,0.1449700079923322,FALSE
hierarchical,18,3,Categorical,C6,F1,svmhiersyn,svm,0.9887547211013386,0.009790777232755144,0.0029618203237529468,3,0.006828956909002197,FALSE
hierarchical,18,3,Categorical,C6,Specificity,bnhiersyn,bn,0.9357524641687808,0.06424753583121923,0.018843108777169954,3,0.045404427054049276,FALSE
hierarchical,18,3,Categorical,C6,Specificity,carthiersyn,cart,1,0,-0.007600862056160211,3,0.007600862056160211,TRUE
hierarchical,18,3,Categorical,C6,Specificity,parmhiersyn,parm,0.9311323102958621,0.06886768970413792,-0.03702789765727137,3,0.1058955873614093,FALSE
hierarchical,18,3,Categorical,C6,Specificity,svmhiersyn,svm,0.9925216398778668,0.006594888951472333,0.010465992275618795,3,-0.003871103324146462,FALSE
hierarchical,18,3,Categorical,C9,Accuracy,bnhiersyn,bn,0.7390459309716071,0.24765481008655227,0.07609966073603859,3,0.1715551493505137,FALSE
hierarchical,18,3,Categorical,C9,Accuracy,carthiersyn,cart,1,0,0.022411954842845645,3,-0.022411954842845645,TRUE
hierarchical,18,3,Categorical,C9,Accuracy,parmhiersyn,parm,0.814219552800205,0.18578044719979503,0.03938788499952336,3,0.14639256220027166,FALSE
hierarchical,18,3,Categorical,C9,Accuracy,svmhiersyn,svm,0.9033386790995813,0.09581192803924699,0.09743637447582029,3,-0.001624446436573307,FALSE
hierarchical,18,3,Categorical,C9,F1,bnhiersyn,bn,0.7389222028678238,0.2490745524850434,0.07719847002126817,3,0.17187608246377523,FALSE
hierarchical,18,3,Categorical,C9,F1,carthiersyn,cart,1,0,0.023190912134336335,3,-0.023190912134336335,TRUE
hierarchical,18,3,Categorical,C9,F1,parmhiersyn,parm,0.8131549637321124,0.18684503626788762,-0.014094626014149535,3,0.20093966228203716,FALSE
hierarchical,18,3,Categorical,C9,F1,svmhiersyn,svm,0.9034542558421393,0.09484225637388352,0.09654161082167245,3,-0.001699354447788931,FALSE
hierarchical,18,3,Categorical,C9,Specificity,bnhiersyn,bn,0.8685017377985146,0.12543305777976338,0.04248771864334901,3,0.08294533913641437,FALSE
hierarchical,18,3,Categorical,C9,Specificity,carthiersyn,cart,1,0,0.010854361784795359,3,-0.010854361784795359,TRUE
hierarchical,18,3,Categorical,C9,Specificity,parmhiersyn,parm,0.9023178586220314,0.0976821413779686,0.003154217325284321,3,0.09452792405268429,FALSE
hierarchical,18,3,Categorical,C9,Specificity,svmhiersyn,svm,0.9474565947611647,0.050473248898394975,0.05266953509751493,3,-0.0021962861991199553,FALSE
hierarchical,18,3,Continuous,X3,MAE,carthiersyn,cart,1,0,0.011156437601613257,2,-0.011156437601613257,TRUE
hierarchical,18,3,Continuous,X3,MAE,parmhiersyn,parm,0.07527075138896179,0.9247292486110382,0.29598657868608574,2,0.6287426699249525,FALSE
hierarchical,18,3,Continuous,X3,MAE,svmhiersyn,svm,0.16382581156979534,0.5264074606558073,0.18221740462011124,2,0.3441900560356961,FALSE
hierarchical,18,3,Continuous,X3,RMSE,carthiersyn,cart,1,0,0.04106216893153931,2,-0.04106216893153931,TRUE
hierarchical,18,3,Continuous,X3,RMSE,parmhiersyn,parm,0.0900220109454155,0.9099779890545845,0.2877663342193839,2,0.6222116548352006,FALSE
hierarchical,18,3,Continuous,X3,RMSE,svmhiersyn,svm,0.1793507833241957,0.584516300513493,0.20234315345688036,2,0.38217314705661265,FALSE
hierarchical,18,3,Continuous,X3,R_squared,carthiersyn,cart,1,0,0.013939257620653078,2,-0.013939257620653078,TRUE
hierarchical,18,3,Continuous,X3,R_squared,parmhiersyn,parm,0.008310611520614809,0.9916893884793851,0.2614597019195815,2,0.7302296865598037,FALSE
hierarchical,18,3,Continuous,X3,R_squared,svmhiersyn,svm,0.03299971597250156,0.5522015339647045,0.1184832594663865,2,0.433718274498318,FALSE
hierarchical,18,3,Continuous,X6,MAE,carthiersyn,cart,1,0,0.0710253612139761,2,-0.0710253612139761,TRUE
hierarchical,18,3,Continuous,X6,MAE,parmhiersyn,parm,0.049374506514054554,0.9506254934859455,0.33757490404308443,2,0.6130505894428611,FALSE
hierarchical,18,3,Continuous,X6,MAE,svmhiersyn,svm,0.13581620319666105,0.8267410589275666,0.2807604839724287,2,0.5459805749551379,FALSE
hierarchical,18,3,Continuous,X6,RMSE,carthiersyn,cart,1,0,0.15725996826555183,2,-0.15725996826555183,TRUE
hierarchical,18,3,Continuous,X6,RMSE,parmhiersyn,parm,0.0619496641600253,0.9380503358399747,0.3350969076955896,2,0.6029534281443851,FALSE
hierarchical,18,3,Continuous,X6,RMSE,svmhiersyn,svm,0.13830391591809643,0.8616960840819036,0.2971444963694548,2,0.5645515877124487,FALSE
hierarchical,18,3,Continuous,X6,R_squared,carthiersyn,cart,1,0,0.06444134181354647,2,-0.06444134181354647,TRUE
hierarchical,18,3,Continuous,X6,R_squared,parmhiersyn,parm,0.00391848972062351,0.9960815102793765,0.31371146084912604,2,0.6823700494302505,FALSE
hierarchical,18,3,Continuous,X6,R_squared,svmhiersyn,svm,0.019484807419145524,0.9805151925808545,0.20120955743733077,2,0.7793056351435237,FALSE
hierarchical,18,3,Continuous,X9,MAE,carthiersyn,cart,1,0,0.032028530411787666,2,-0.032028530411787666,TRUE
hierarchical,18,3,Continuous,X9,MAE,parmhiersyn,parm,0.05526886051397293,0.944731139486027,0.33744556440917406,2,0.607285575076853,FALSE
hierarchical,18,3,Continuous,X9,MAE,svmhiersyn,svm,0.1356743726166961,0.8643256273833039,0.2759826363233776,2,0.5883429910599263,FALSE
hierarchical,18,3,Continuous,X9,RMSE,carthiersyn,cart,1,0,0.05144928397539057,2,-0.05144928397539057,TRUE
hierarchical,18,3,Continuous,X9,RMSE,parmhiersyn,parm,0.06315892128720418,0.9368410787127959,0.3459961448893979,2,0.590844933823398,FALSE
hierarchical,18,3,Continuous,X9,RMSE,svmhiersyn,svm,0.11773228633345333,0.8822677136665467,0.300740154020405,2,0.5815275596461417,FALSE
hierarchical,18,3,Continuous,X9,R_squared,carthiersyn,cart,1,0,0.01309007734809593,2,-0.01309007734809593,TRUE
hierarchical,18,3,Continuous,X9,R_squared,parmhiersyn,parm,0.003990716247464593,0.9960092837525354,0.3176285213888348,2,0.6783807623637006,FALSE
hierarchical,18,3,Continuous,X9,R_squared,svmhiersyn,svm,0.013845111362751256,0.9861548886372488,0.2028719983358433,2,0.7832828903014055,FALSE
hierarchical,18,4,Categorical,C3,Accuracy,bnhiersyn,bn,0.7926966879521993,0.20730331204780073,0.036406859635065576,3,0.17089645241273516,FALSE
hierarchical,18,4,Categorical,C3,Accuracy,carthiersyn,cart,1,0,0.0053785828175868374,3,-0.0053785828175868374,TRUE
hierarchical,18,4,Categorical,C3,Accuracy,parmhiersyn,parm,0.8431305595669674,0.15686944043303264,-0.062124246380384406,3,0.21899368681341705,FALSE
hierarchical,18,4,Categorical,C3,Accuracy,svmhiersyn,svm,0.9243736787310654,-0.12009357495723386,-0.03408280368405328,3,-0.08601077127318058,FALSE
hierarchical,18,4,Categorical,C3,F1,bnhiersyn,bn,0.7886907555584368,0.21130924444156318,0.038521360150852633,3,0.17278788429071054,FALSE
hierarchical,18,4,Categorical,C3,F1,carthiersyn,cart,1,0,0.006388018604199929,3,-0.006388018604199929,TRUE
hierarchical,18,4,Categorical,C3,F1,parmhiersyn,parm,0.8406793998111523,0.15932060018884775,-0.08904128137267844,3,0.2483618815615262,FALSE
hierarchical,18,4,Categorical,C3,F1,svmhiersyn,svm,0.9232161723933842,-0.12104345004450989,-0.03312639523413929,3,-0.0879170548103706,FALSE
hierarchical,18,4,Categorical,C3,Specificity,bnhiersyn,bn,0.9358606172011414,0.06413938279885856,0.01270180608361644,3,0.051437576715242114,FALSE
hierarchical,18,4,Categorical,C3,Specificity,carthiersyn,cart,1,0,0.0018366445792281786,3,-0.0018366445792281786,TRUE
hierarchical,18,4,Categorical,C3,Specificity,parmhiersyn,parm,0.9511003247672113,0.04889967523278871,-0.015861816991423645,3,0.06476149222421235,FALSE
hierarchical,18,4,Categorical,C3,Specificity,svmhiersyn,svm,0.9777362210993926,-0.04547911116538739,-0.015317830630671263,3,-0.030161280534716124,FALSE
hierarchical,18,4,Categorical,C6,Accuracy,bnhiersyn,bn,0.6350089761684625,0.36476618093156477,0.1331638937921257,3,0.23160228713943906,FALSE
hierarchical,18,4,Categorical,C6,Accuracy,carthiersyn,cart,1,0,0.03154431016917758,3,-0.03154431016917758,TRUE
hierarchical,18,4,Categorical,C6,Accuracy,parmhiersyn,parm,0.7159637866308743,0.28403621336912566,0.11227592193017895,3,0.17176029143894672,FALSE
hierarchical,18,4,Categorical,C6,Accuracy,svmhiersyn,svm,0.8457840202232685,0.15421597977673152,0.1726884395526087,3,-0.018472459775877192,FALSE
hierarchical,18,4,Categorical,C6,F1,bnhiersyn,bn,0.5665758061041639,0.4294336020171423,0.13839595704157107,3,0.2910376449755713,FALSE
hierarchical,18,4,Categorical,C6,F1,carthiersyn,cart,1,0,0.02823722714493387,3,-0.02823722714493387,TRUE
hierarchical,18,4,Categorical,C6,F1,parmhiersyn,parm,0.6873541051317644,0.3126458948682356,0.028272538904161006,3,0.2843733559640746,FALSE
hierarchical,18,4,Categorical,C6,F1,svmhiersyn,svm,0.8397846442387653,0.1602153557612347,0.19212339637599693,3,-0.03190804061476224,FALSE
hierarchical,18,4,Categorical,C6,Specificity,bnhiersyn,bn,0.7474853722723307,0.24215682477634787,0.05913423774346407,3,0.1830225870328838,FALSE
hierarchical,18,4,Categorical,C6,Specificity,carthiersyn,cart,1,0,0.022788017997744187,3,-0.022788017997744187,TRUE
hierarchical,18,4,Categorical,C6,Specificity,parmhiersyn,parm,0.8383629154386609,0.16163708456133907,0.011945630674046599,3,0.14969145388729246,FALSE
hierarchical,18,4,Categorical,C6,Specificity,svmhiersyn,svm,0.9325180332653229,0.0674819667346771,0.1155641570682536,3,-0.0480821903335765,FALSE
hierarchical,18,4,Categorical,C9,Accuracy,bnhiersyn,bn,0.5822963891775582,0.4177036108224418,0.09268658484805217,3,0.32501702597438964,FALSE
hierarchical,18,4,Categorical,C9,Accuracy,carthiersyn,cart,1,0,0.015323332219220531,3,-0.015323332219220531,TRUE
hierarchical,18,4,Categorical,C9,Accuracy,parmhiersyn,parm,0.7410155893787823,0.2589844106212177,0.025471514539029714,3,0.23351289608218798,FALSE
